"dates","times","X","Subject","eprocs","Task_type","Procedure","Sample","objlist","PairList","ITIDur","ObjDur","startPosition","startFacing","paths","e_paths","Vid_paths","select_made","StartAt","EndAt","end_location","end_rotation","accuracy","nodesturns_count","nodes_count","turns_count","average_RT","final_movevid_OT","trial_starttime","trial_endtime","trial_duration","getready_rttime","iti_onset","startat_onset","goal_onset","session_time","Position1..Num.","Position2..Num.","Euc.Distance","Euclid.S.L","Euclid.S.M.L","Path.Distance","Path.S.L","Path.S.M.L","Num.Nodes","Nodes.S.L","Nodes.S.M.L","Num.Nodes...Turns..button.presses.","Press.S.L","Press.S.M.L","fmv_duration","path_dist_trav","euc_dist_trav","path_efficiencies","path_efficiencies_acc_only"
2017-09-13,"15:03:09",1931,45,"Test_Trials_A_3-045-1","A3","TrialProc",6,19,8,5882.4357,2770.817084,12,2,"L L G A A","L1 G1 A4 A4","L2_L1 L1_G1 G1_A4 Selec",TRUE,"L","A","A",4,TRUE,5,3,2,301,240176,230951,241230,9279,17863,241230,225378,228164,"15:03:09",12,1,6.08276253,"S","S",6,"S","S",2,"S","S",3,"S","S",1054,6,6,1,1
2017-09-13,"15:03:09",1932,45,"Test_Trials_A_3-045-1","A3","TrialProc",7,74,2,2579.470897,2861.283697,1,1,"A A G G H H B B B H Q T T U W W","A3 G3 G2 H2 H1 B1 B2 B3 H3 Q3 T3 T2 U2 W4 W4","A4_A3 A3_G3 G3_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_B3 B3_H3 H3_Q3 Q3_T3 T3_T2 T2_U2 U2_W4 Selec",TRUE,"A","W","W",4,TRUE,16,9,7,210.333333333333,288491,252855,289544,35689,17863,289544,247122,249988,"15:03:09",1,23,16.71264491,"L","L",22.75,"L","M",6,"S","M",10,"L","M",1053,27.25,16.4335784295448,1.1978021978022,1.1978021978022
2017-09-13,"15:03:09",1933,45,"Test_Trials_A_3-045-1","A3","TrialRevProc",8,34,5,5577.330739,2074.75084,23,4,"W U U R R S S M M O O","U4 U1 R1 R2 S2 S1 M1 M4 O2 O2","W4_U4 U4_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"W","O","O",1,TRUE,11,6,5,347.3,325260,296330,326313,28983,17863,326313,294237,292143,"15:03:09",23,15,7.25,"S","S",17.75,"S","S",5,"S","S",9,"S","M",1053,17.75,7.25,1,1
2017-09-13,"15:30:59",1934,45,"Test_Trials_A_4-045-1","A4","TrialRevProc",1,42,8,5158.371557,2426.046381,15,4,"O M M E E F F F E D D J J K K","M2 M1 E1 E2 F2 F3 F4 E4 D4 D3 J3 J2 K2 K2","O2_M2 M2_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 Selec",TRUE,"O","K","K",1,TRUE,15,8,7,156.5,59722,24486,60775,35289,19582,60775,22046,19607,"15:30:59",15,11,5.024937811,"S","S",18.5,"S","M",5,"S","S",9,"S","M",1053,24.5,5.02493781056044,1.32432432432432,1.32432432432432
2017-09-13,"15:30:59",1935,45,"Test_Trials_A_4-045-1","A4","TrialRevProc",2,72,6,5623.865693,2090.316229,14,3,"N N F F E D D J R U U T X Z P P","N1 F1 F4 E4 D4 D3 J3 R3 U3 U4 T4 X4 Z1 P2 P2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_X4 X4_Z1 Z1_P2 Selec",TRUE,"N","P","P",1,TRUE,16,11,5,222.8,108770,70161,109823,38662,19582,109823,68054,65948,"15:30:59",14,16,14.25219281,"L","L",33.5,"L","L",9,"L","L",13,"L","L",1053,33.5,14.2521928137392,1,1
2017-09-13,"15:30:59",1936,45,"Test_Trials_A_4-045-1","A4","TrialProc",3,83,3,3079.06241,2859.382159,23,4,"W U T T Q H H G G L L","U4 T4 T1 Q1 H1 H4 G4 G3 L3 L3","W4_U4 U4_T4 T4_T1 T1_Q1 Q1_H1 H1_H4 H4_G4 G4_G3 G3_L3 Selec",TRUE,"W","L","L",3,TRUE,11,7,4,237.4,149591,121195,150644,28449,19582,150644,115462,118328,"15:30:59",23,12,11.50271707,"L","L",24.25,"L","L",6,"S","M",9,"S","M",1053,24.25,11.8769735202197,1,1
2017-09-13,"15:30:59",1937,45,"Test_Trials_A_4-045-1","A4","TrialRevProc",4,82,7,5520.968466,2425.446684,9,3,"I C C D E E M M M S S R R R R J J K K","C1 C2 D2 E2 E3 M3 M4 M3 S3 S4 R4 R3 R4 R1 J1 J2 K2 K2","I2_C1 C1_C2 C2_D2 D2_E2 E2_E3 E3_M3 M3_M4 M4_M3 M3_S3 S3_S4 S4_R4 R4_R3 R3_R4 R4_R1 R1_J1 J1_J2 J2_K2 Selec",TRUE,"I","K","K",1,TRUE,19,9,10,193.888888888889,202118,158617,203172,43555,19582,203172,156177,153737,"15:30:59",9,11,4.74341649,"S","S",12.5,"S","S",4,"S","S",8,"S","S",1054,29.5,5.22015325445528,2.36,2.36
2017-09-13,"15:30:59",1938,45,"Test_Trials_A_4-045-1","A4","TrialProc",5,89,5,4388.8882,2628.061645,1,1,"A A G G H H B B C C C D D J R U U T X X V Y","A3 G3 G2 H2 H1 B1 B2 C2 C3 C2 D2 D3 J3 R3 U3 U4 T4 X4 X3 V2 Y3","A4_A3 A3_G3 G3_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_C2 C2_D2 D2_D3 D3_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3",FALSE,"A","Y","Y",3,TRUE,22,12,10,210.095238095238,257912,213984,259672,45688,19582,259672,208704,211344,"15:30:59",1,22,14.80920322,"L","L",21.25,"S","M",7,"L","M",13,"L","L",1760,34.75,14.6308748883995,1.63529411764706,1.63529411764706
2017-09-13,"15:30:59",1939,45,"Test_Trials_A_4-045-1","A4","TrialRevProc",6,23,1,4453.213607,2241.141116,14,3,"N N F F E D C C I I","N1 F1 F4 E4 D4 C4 C3 I2 I2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 Selec",TRUE,"N","I","I",1,TRUE,10,6,4,164.444444444444,290135,268577,291188,21611,19582,291188,266324,264071,"15:30:59",14,9,9.124143795,"L","M",17,"S","S",5,"S","S",8,"S","S",1053,17,9.61769203083567,1,1
2017-09-13,"15:30:59",1940,45,"Test_Trials_A_4-045-1","A4","TrialProc",7,60,4,5527.572218,2985.598372,11,2,"K J J J J R U U T X X V Y Y","J4 J1 J2 J3 R3 U3 U4 T4 X4 X3 V2 Y3 Y3","K2_J4 J4_J1 J1_J2 J2_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"K","Y","Y",3,TRUE,14,8,6,372.153846153846,336223,301653,337276,34623,19582,337276,295654,298654,"15:30:59",11,22,13.05038314,"L","L",23.25,"L","M",7,"L","M",11,"L","M",1053,23.25,13.0503831361382,1,1
2017-09-13,"15:30:59",1941,45,"Test_Trials_A_4-045-1","A4","TrialProc",8,62,2,4918.583374,2515.92406,16,2,"P P Z T T Q H H G G A A","P3 Z2 T2 T1 Q1 H1 H4 G4 G1 A4 A4","P2_P3 P3_Z2 Z2_T2 T2_T1 T1_Q1 Q1_H1 H1_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"P","A","A",4,TRUE,12,7,5,212.181818181818,375058,347888,376111,27223,19582,376111,342822,345355,"15:30:59",16,1,8.284020763,"S","M",21,"S","M",6,"S","M",10,"L","M",1053,21,8.25378700960959,1,1
2017-09-13,"14:55:18",1942,45,"Test_Trials_A_5-045-1","A5","TrialRevProc",1,82,6,3079.06241,2425.446684,16,2,"P","P2","Selec",TRUE,"P","N","P",1,FALSE,2,1,1,1840,62557,60517,63610,2093,55616,63610,58077,55638,"14:55:18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,0,10.7529065838033,NA,NA
2017-09-13,"14:55:18",1943,45,"Test_Trials_A_5-045-1","A5","TrialRevProc",2,76,4,3660.848893,2429.900691,15,4,"O M M E E D D J R U U T X X V","M2 M1 E1 E4 D4 D3 J3 R3 U3 U4 T4 X4 X3 V2","O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_D3 D3_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_X4 X4_X3 X3_V2",FALSE,"O","Y","V",1,FALSE,15,9,6,863.785714285714,115471,71582,118523,46941,55616,118523,69143,66703,"14:55:18",15,25,10.253048,"L","L",22,"L","L",7,"L","L",13,"L","L",3052,31.5,10.2530483272049,1.43181818181818,NA
2017-09-13,"14:55:18",1944,45,"Test_Trials_A_5-045-1","A5","TrialProc",3,47,2,4707.80908,2909.814912,12,2,"L L G G H H B B C D D J R R R U U T","L1 G1 G2 H2 H1 B1 B2 C2 D2 D3 J3 R3 R2 R3 U3 U4 T4","L2_L1 L1_G1 G1_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_D2 D2_D3 D3_J3 J3_R3 R3_R2 R2_R3 R3_U3 U3_U4 U4_T4",FALSE,"L","P","T",4,FALSE,18,9,9,758.294117647059,172117,128042,174570,46528,55616,174570,122203,125123,"14:55:18",12,21,6.485561,"S","M",16.25,"L","M",4,"S","M",6,"S","M",2453,29.75,6.48556088553642,1.83076923076923,NA
2017-09-13,"14:55:18",1945,45,"Test_Trials_A_5-045-1","A5","TrialRevProc",4,25,5,3551.312506,2207.34613,12,2,"L L G G H H Q T T U W W","L1 G1 G2 H2 H3 Q3 T3 T2 U2 W4 W4","L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T2 T2_U2 U2_W4 Selec",TRUE,"L","W","W",4,TRUE,12,7,5,481.363636363636,215565,183729,216618,31889,55616,216618,181516,179290,"14:55:18",12,23,11.50271707,"L","L",24.25,"L","L",6,"S","M",10,"L","M",1053,24.25,11.8769735202197,1,1
2017-09-13,"14:55:18",1946,45,"Test_Trials_A_5-045-1","A5","TrialRevProc",5,73,8,5241.141116,2120.67833,1,1,"A A G G H H B B C C I I","A3 G3 G2 H2 H1 B1 B2 C2 C3 I2 I2","A4_A3 A3_G3 G3_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 Selec",TRUE,"A","I","I",1,TRUE,12,6,6,532.545454545455,249508,224444,250561,25117,55616,250561,222311,220178,"14:55:18",1,9,6.264982043,"S","S",12,"S","S",5,"S","S",10,"L","M",1053,12,5.40832691319598,1,1
2017-09-13,"14:55:18",1947,45,"Test_Trials_A_5-045-1","A5","TrialProc",6,89,1,3120.67833,2628.061645,11,2,"K J J D D E E M M O O","J4 J1 D1 D2 E2 E3 M3 M4 O2 O2","K2_J4 J4_J1 J1_D1 D1_D2 D2_E2 E2_E3 E3_M3 M3_M4 M4_O2 Selec",TRUE,"K","O","O",1,TRUE,11,6,5,192.9,288743,261093,289796,27703,55616,289796,255814,258453,"14:55:18",11,15,5.024937811,"S","S",18.5,"S","M",5,"S","S",9,"S","M",1053,18.5,5.02493781056044,1,1
2017-09-13,"14:55:18",1948,45,"Test_Trials_A_5-045-1","A5","TrialProc",7,60,7,2402.825646,2985.598372,23,4,"W U U R R R J D D C B B H H G G A A","U4 U1 R1 R2 R1 J1 D1 D4 C4 B4 B3 H3 H4 G4 G1 A4 A4","W4_U4 U4_U1 U1_R1 R1_R2 R2_R1 R1_J1 J1_D1 D1_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"W","A","A",4,TRUE,18,10,8,353.764705882353,341084,298929,342137,42208,55616,342137,292929,295929,"14:55:18",23,1,16.71264491,"L","L",22.75,"L","M",6,"S","M",9,"S","M",1053,27.25,16.4335784295448,1.1978021978022,1.1978021978022
2017-09-13,"14:55:18",1949,45,"Test_Trials_A_5-045-1","A5","TrialProc",8,52,3,3501.543986,2001.435357,15,4,"O M M E E D C B B H H G G L L","M2 M1 E1 E4 D4 C4 B4 B3 H3 H4 G4 G3 L3 L3","O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G3 G3_L3 Selec",TRUE,"O","L","L",3,TRUE,15,9,6,408,384625,348576,385678,36102,55616,385678,344550,346563,"14:55:18",15,12,8.514693183,"S","M",25.5,"L","L",8,"L","L",13,"L","L",1053,25.5,9.01387818865997,1,1
2017-09-13,"15:17:31",1950,45,"Test_Trials_A_6-045-1","A6","TrialRevProc",1,23,5,4174.575203,2241.141116,14,3,"N N F F E D D J J K K","N1 F1 F4 E4 D4 D3 J3 J2 K2 K2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 Selec",TRUE,"N","K","K",1,TRUE,11,6,5,305.2,77031,49834,78084,27250,45314,78084,47581,45329,"15:17:31",14,11,5.408326913,"S","S",17.5,"S","S",5,"S","S",9,"S","M",1053,17.5,5.40832691319598,1,1
2017-09-13,"15:17:31",1951,45,"Test_Trials_A_6-045-1","A6","TrialProc",2,22,7,3723.092694,2394.442406,1,1,"A A G G H H B B C D E F F N N","A3 G3 G2 H2 H1 B1 B2 C2 D2 E2 F2 F3 N3 N3","A4_A3 A3_G3 G3_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_D2 D2_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"A","N","N",3,TRUE,15,9,6,275.214285714286,114173,87070,115227,27157,45314,115227,82270,84670,"15:17:31",1,14,15.18222645,"L","L",23,"L","M",8,"L","L",12,"L","L",1054,23,14.7054411698527,1,1
2017-09-13,"15:17:31",1952,45,"Test_Trials_A_6-045-1","A6","TrialProc",3,8,2,5211.094605,2935.62974,11,2,"K J J D D C C I I","J4 J1 D1 D4 C4 C3 I2 I2","K2_J4 J4_J1 J1_D1 D1_D4 D4_C4 C4_C3 C3_I2 Selec",TRUE,"K","I","I",1,TRUE,9,5,4,267,146476,124852,147529,21677,45314,147529,118960,121906,"15:17:31",11,9,4.74341649,"S","S",12.5,"S","S",4,"S","S",7,"S","S",1053,12.5,5.22015325445528,1,1
2017-09-13,"15:17:31",1953,45,"Test_Trials_A_6-045-1","A6","TrialRevProc",4,11,6,5828.614043,2770.501286,11,2,"K J J R R Q Q T T T T X X V V X X T T Q","J4 J3 R3 R4 Q4 Q3 T3 T2 T1 T4 X4 X3 V2 V1 X1 X2 T2 T1 Q1","K2_J4 J4_J3 J3_R3 R3_R4 R4_Q4 Q4_Q3 Q3_T3 T3_T2 T2_T1 T1_T4 T4_X4 X4_X3 X3_V2 V2_V1 V1_X1 X1_X2 X2_T2 T2_T1 T1_Q1",FALSE,"K","P","Q",2,FALSE,20,9,11,251.684210526316,203550,158328,206069,47741,45314,206069,155542,152755,"15:17:31",11,17,9.192388,"L","M",13,"S","M",3,"S","S",5,"S","M",2519,27,9.19238815542512,2.07692307692308,NA
2017-09-13,"15:17:31",1954,45,"Test_Trials_A_6-045-1","A6","TrialRevProc",5,7,3,3640.413758,2501.543986,16,2,"P P Z T U U U T X X V Y Y","P3 Z2 T2 U2 U1 U4 T4 X4 X3 V2 Y3 Y3","P2_P3 P3_Z2 Z2_T2 T2_U2 U2_U1 U1_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"P","Y","Y",3,TRUE,13,8,5,384.583333333333,246184,216948,247238,29290,45314,247238,214428,211909,"15:17:31",16,22,7.267220927,"S","S",10.25,"S","S",3,"S","S",6,"S","S",1054,21.75,7.26722092687432,2.1219512195122,2.1219512195122
2017-09-13,"15:17:31",1955,45,"Test_Trials_A_6-045-1","A6","TrialRevProc",6,51,1,4859.382159,2464.230883,22,3,"Y Y V X X T U W W","Y4 V1 X1 X2 T2 U2 W4 W4","Y2_Y4 Y4_V1 V1_X1 X1_X2 X2_T2 T2_U2 U2_W4 Selec",TRUE,"Y","W","W",4,TRUE,9,6,3,303.625,277954,255850,279007,22157,45314,279007,253370,250891,"15:17:31",22,23,4,"S","S",14.5,"S","S",5,"S","S",8,"S","S",1053,14.5,4,1,1
2017-09-13,"15:17:31",1956,45,"Test_Trials_A_6-045-1","A6","TrialProc",7,5,8,5016.320066,2785.920882,23,4,"W U U R J D D E F F N N","U4 U1 R1 J1 D1 D2 E2 F2 F3 N3 N3","W4_U4 U4_U1 U1_R1 R1_J1 J1_D1 D1_D2 D2_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"W","N","N",3,TRUE,12,8,4,186.272727272727,317376,289486,318429,27943,45314,318429,283887,286686,"15:17:31",23,14,10.51487042,"L","M",26.25,"L","L",7,"L","M",10,"L","M",1053,26.25,10.5148704224065,1,1
2017-09-13,"15:17:31",1957,45,"Test_Trials_A_6-045-1","A6","TrialProc",8,62,4,2402.825646,2515.92406,23,4,"W U T X Z P P","U4 T4 X4 Z1 P2 P2","W4_U4 U4_T4 T4_X4 X4_Z1 Z1_P2 Selec",TRUE,"W","P","P",1,TRUE,7,6,1,360.166666666667,347386,328521,348439,18918,45314,348439,323455,325988,"15:17:31",23,16,10.3350133,"L","M",14.25,"S","S",4,"S","S",4,"S","S",1053,14.25,10.3350133042972,1,1
2017-09-15,"10:37:58",1958,46,"Explore-046-1","1",NA,NA,NA,NA,NA,NA,NA,NA,"U R R S S M M O M M E E F F N N F F E D D J J K J J R R R R Q Q H H G G A A G L L G G H H H H H H Q T T T T X X V V X X T U W U U R R S S M M O M M S S R R J J K J J D D E E M M O M M E E F F F E D C C I C C D E E E F F F E D C C I C C B B H H G G A A G L L G G H H H H Q Q R R U U W U U U T T T X X V V X X T U","R1 R2 S2 S1 M1 M4 O2 M2 M1 E1 E2 F2 F3 N3 N1 F1 F4 E4 D4 D3 J3 J2 K2 J4 J3 R3 R2 R3 R4 Q4 Q1 H1 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H3 H4 H1 H4 H3 Q3 T3 T2 T1 T4 X4 X3 V2 V1 X1 X2 T2 U2 W4 U4 U1 R1 R2 S2 S1 M1 M4 O2 M2 M3 S3 S4 R4 R1 J1 J2 K2 J4 J1 D1 D2 E2 E3 M3 M4 O2 M2 M1 E1 E2 F2 F3 F4 E4 D4 C4 C3 I2 C1 C2 D2 E2 E3 E2 F2 F3 F4 E4 D4 C4 C3 I2 C1 C4 B4 B3 H3 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H1 H4 H3 Q3 Q2 R2 R3 U3 U2 W4 U4 U1 U4 T4 T1 T4 X4 X3 V2 V1 X1 X2 T2 U2 NA","U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 K2_J4 J4_J3 J3_R3 R3_R2 R2_R3 R3_R4 R4_Q4 Q4_Q1 Q1_H1 H1_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_H4 H4_H1 H1_H4 H4_H3 H3_Q3 Q3_T3 T3_T2 T2_T1 T1_T4 T4_X4 X4_X3 X3_V2 V2_V1 V1_X1 X1_X2 X2_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R1 R1_J1 J1_J2 J2_K2 K2_J4 J4_J1 J1_D1 D1_D2 D2_E2 E2_E3 E3_M3 M3_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 I2_C1 C1_C2 C2_D2 D2_E2 E2_E3 E3_E2 E2_F2 F2_F3 F3_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H1 H1_H4 H4_H3 H3_Q3 Q3_Q2 Q2_R2 R2_R3 R3_U3 U3_U2 U2_W4 W4_U4 U4_U1 U1_U4 U4_T4 T4_T1 T1_T4 T4_X4 X4_X3 X3_V2 V2_V1 V1_X1 X1_X2 X2_T2 T2_U2",NA,NA,NA,"U",1,NA,156,81,75,608.232258064516,NA,90496,571013,480517,90475,NA,NA,NA,"10:37:58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,0,NA,NA
2017-09-15,"10:47:42",1959,46,"Explore-046-2","2",NA,NA,NA,NA,NA,NA,NA,NA,"B H H G G A A G L L G G H H Q T T X Z P P Z X X V V X Z P P Z X T T T U W U U R R R R R R S S M M O M M M M E E E E E E F F F E D C C I C C D D J J K J J R R R R S S M M O M M S S R R U U W U T X X V V X Z P P Z X X X T T Q H H G G A A G L L G G H H B B C D E E M M O M M E E D D J J K J J R R R R R U U W U T T T X X V V X Z P","H3 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H3 Q3 T3 T4 X4 Z1 P2 P3 Z2 X2 X3 V2 V1 X1 Z1 P2 P3 Z2 X2 T2 T1 T2 U2 W4 U4 U1 R1 R2 R1 R4 R3 R2 S2 S1 M1 M4 O2 M2 M3 M4 M1 E1 E2 E3 E4 E3 E2 F2 F3 F4 E4 D4 C4 C3 I2 C1 C2 D2 D3 J3 J2 K2 J4 J3 R3 R4 R3 R2 S2 S1 M1 M4 O2 M2 M3 S3 S4 R4 R3 U3 U2 W4 U4 T4 X4 X3 V2 V1 X1 Z1 P2 P3 Z2 X2 X3 X2 T2 T1 Q1 H1 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H1 B1 B2 C2 D2 E2 E3 M3 M4 O2 M2 M1 E1 E4 D4 D3 J3 J2 K2 J4 J3 R3 R4 R1 R2 R3 U3 U2 W4 U4 T4 T1 T4 X4 X3 V2 V1 X1 Z1 P2 NA","B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_X3 X3_V2 V2_V1 V1_X1 X1_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_T2 T2_T1 T1_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_R2 R2_R1 R1_R4 R4_R3 R3_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M3 M3_M4 M4_M1 M1_E1 E1_E2 E2_E3 E3_E4 E4_E3 E3_E2 E2_F2 F2_F3 F3_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 I2_C1 C1_C2 C2_D2 D2_D3 D3_J3 J3_J2 J2_K2 K2_J4 J4_J3 J3_R3 R3_R4 R4_R3 R3_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R3 R3_U3 U3_U2 U2_W4 W4_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_V1 V1_X1 X1_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_X3 X3_X2 X2_T2 T2_T1 T1_Q1 Q1_H1 H1_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_D2 D2_E2 E2_E3 E3_M3 M3_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 K2_J4 J4_J3 J3_R3 R3_R4 R4_R1 R1_R2 R2_R3 R3_U3 U3_U2 U2_W4 W4_U4 U4_T4 T4_T1 T1_T4 T4_X4 X4_X3 X3_V2 V2_V1 V1_X1 X1_Z1 Z1_P2",NA,NA,NA,"P",1,NA,164,89,75,398.263803680982,NA,56649,540459,483810,56635,NA,NA,NA,"10:47:42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.5,8.69626356546304,NA,NA
2017-09-15,"11:33:40",1960,46,"Test_Trials_C_1-046-1","C1","TrialRevProc",1,35,7,5577.330739,2158.371557,11,2,"K J J D D D J R U U W W","J4 J1 D1 D4 D3 J3 R3 U3 U2 W4 W4","K2_J4 J4_J1 J1_D1 D1_D4 D4_D3 D3_J3 J3_R3 R3_U3 U3_U2 U2_W4 Selec",TRUE,"K","W","W",4,TRUE,12,7,5,208.363636363636,98027,65858,99080,32222,61478,99080,63685,61511,"11:33:40",11,23,12.26019984,"L","L",15.75,"S","S",4,"S","S",6,"S","S",1053,21.75,12.2601998352392,1.38095238095238,1.38095238095238
2017-09-15,"11:33:40",1961,46,"Test_Trials_C_1-046-1","C1","TrialRevProc",2,75,2,4707.80908,2211.094605,15,4,"O M M E E D C C I I","M2 M1 E1 E4 D4 C4 C3 I2 I2","O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_C3 C3_I2 Selec",TRUE,"O","I","I",1,TRUE,10,6,4,382.111111111111,134676,109132,135729,25597,61478,135729,106906,104680,"11:33:40",15,9,5.315072906,"S","S",18,"S","M",5,"S","S",8,"S","S",1053,18,5.70087712549569,1,1
2017-09-15,"11:33:40",1962,46,"Test_Trials_C_1-046-1","C1","TrialProc",3,45,8,5241.141116,2967.951443,9,3,"I C C B B H Q T T X Z P P","C1 C4 B4 B3 H3 Q3 T3 T4 X4 Z1 P2 P2","I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 Selec",TRUE,"I","P","P",1,TRUE,13,9,4,319,177844,146435,178898,31463,61478,178898,140462,143448,"11:33:40",9,16,7.079901129,"S","S",22.5,"L","M",7,"L","M",11,"L","M",1054,22.5,6.75462804305315,1,1
2017-09-15,"11:33:40",1963,46,"Test_Trials_C_1-046-1","C1","TrialProc",4,41,6,3640.413758,2569.806548,14,3,"N N F F E D C C C B B H H G G A A","N1 F1 F4 E4 D4 C4 C3 C4 B4 B3 H3 H4 G4 G1 A4 A4","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"N","A","A",4,TRUE,17,9,8,266.8125,225332,189336,226385,36049,61478,226385,184164,186750,"11:33:40",14,1,15.18222645,"L","L",23,"L","M",8,"L","L",13,"L","L",1053,23,14.7054411698527,1,1
2017-09-15,"11:33:40",1964,46,"Test_Trials_C_1-046-1","C1","TrialRevProc",5,12,5,5211.094605,2712.950582,23,4,"W U U U T X X X Z Z T T T X X V Y Y","U4 U1 U4 T4 X4 X3 X4 Z1 Z2 T2 T1 T4 X4 X3 V2 Y3 Y3","W4_U4 U4_U1 U1_U4 U4_T4 T4_X4 X4_X3 X3_X4 X4_Z1 Z1_Z2 Z2_T2 T2_T1 T1_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"W","Y","Y",3,TRUE,18,9,9,518.058823529412,279512,235504,280565,44061,61478,280565,232771,230038,"11:33:40",23,22,4,"S","S",14.5,"S","S",5,"S","S",7,"S","S",1053,20,4,1.37931034482759,1.37931034482759
